Id,Review,Label
28092,Enjoyable course that really does cover the fundamentals. I have a much g,5
103015,A very good cours!,5
31676,I loved it!!,5
5802,"Instructors are perfect. The course is intense and not easy. But the way the concepts are taught is very lucid. One of the best courses on coursera. I am leading my way to the specialization. Again, the instructors are really great. The assignments are the best part of this course. Must take.",5
33097,"This is a great teacher!! I ve tried several times to learn html, this was the only one that I found fun and useful and with material that make sense and exercises that help you learn.",5
17299,Found the assignments were 'very loosely' aligned with the lecture material and had poorly formed problems in places.Lectures were reasonably good but not quite up to the standard set with other U of W Data Science courses or other University Data Science / Machine Learning courses I have taken.,3
73757,"I am really glad to take up this course, which helped me to understand the Python language. I am not a programmer before but found it not so hard to understand the concepts, so I would highly recommend starters to go through this course as the instructor teaches every topic interestingly in a fun way to learn and grasp things quickly.",5
102392,"Excellent course. Thoughtfully presented, by an instructor with considerable expertise in the field of evolutionary psychology who has also spent a lot of time thinking about religions and religious experience. Wright is ideally suited to navigate the content, and his interviews with other experts in the fields (and the fields are diverse) add greatly to the learning experience. Fantastic experience overall.",5
70503,very interesting and well thought out course.,5
76451,Nice course for the beginners.Go for It.,4
18396,"The programming environments used in this course probably won't be used in real life, they are used to get the very basics of programming.But I recommend it for absolute beginners with no knowledge of computer science whatsoever,someone who already knows at least one programming language already will probably be bored by the semantics, but what I really found useful was the step by step explanation on how how to solve programming problems, without using a block scheme or intuition.No teacher ever explained that in detail to me before.I heard they are cutting out the steganography project, or adding it as something optional, but that was actually very fun, hiding images in other images, as though I was a spy, sending off a message that would save that world...But,laughs aside,it felt like I was doing something practical.",4
99579,There were some useful examples in this course. But overall this course and the entire specialisation rely too heavily on Excel which seems a bit outdated when data sets are so much bigger these days (than the ones in this course). Based on the requirements of companies hiring data and business analysts the expectation for anybody who wants to work in this field is in at least one or more programming languages.,3
56580,"Excellent course! Good depth of coverage of concepts. However, it would be better to have additional resources and problem-solving opportunities, either within the course or outside (which course participants could make use of).",5
17500,"What a great course. It was accessible, but at the same time challenging. Wonderful!",5
18514,Very nice course. Not that boring as other intro courses. Image editing and stego part was awesome. Thanks a lot!,5
32707,Game video pitch is the most interesting assignment. I have got chance to see other students' ideas.,4
26381,Great job,5
105640,Amazing Course!,5
22453,"This is the BEST online course I've taken on Coursera - or any other online platform for that matter. I appreciate the care taken to script each lesson and I also like the animation that kept me engaged. There's nothing worse than listening to an instructor who's not even prepared and is ""just sitting there"" in front of a camera.I also liked the final PDF documents. I plan on applying what I learned from this course at work.",5
98380,Very practical and helpful.,5
4179,For me the course provided a quick and easy introduction to the 'purr' package as well as clarity on the current state of R's object oriented programming system.,5
79525,Fun and interesting Course. Thanks so much!,5
42970,"My English is not good, but, I like to say, thank you Barbara and Dr. by learn us to learn.",5
80872,This is one of the best and enlightening MOOC I have taken and I already start reaping the benefit. I encourage everyone who is serious about his/her career to consider this course!Yannick Kounga,5
39919,"Amazing introduction to improvisation! After lots of personal research on improvisation I could never find such a concise yet thorough explanation. After completing this course, and some personal work, one can hope to at least understand the language of jazz improvisation and become a far better listener, if not an improviser.",5
78997,"This course is definitly suitable for learners who don't have any related background. Dr. Mine Cetinkaya-Rundel has an amiable speaking style and always highlighted the key points in teaching videos, which helped me understand other contents in the textbook. Besides, the time and assignment arrangement of this course are also very reasonable. The only thing I could complain about is a system bug of the Amazon AWS and the grading system. My final project file went blank after the system told me the file uploading is sucessfully completed on August 3, and I got three 0 point from three peers since they only saw a blank file, of which I had no idea, and all I could see is ""Grading in progress"" on the system. Until the final grading day is over, which is August 12, the system finally reminded me of this horrible thing. I came to mentors, disscussion forum as well as the help center, reuploaded my file, desperately tried to find peers who can still spare some time to review my file, and it is finally fixed today. I got my certificate in the end, but the grading process is really frustrating. Hope this bug won't happen to anyone ever ag",5
104607,Meteor is pretty cool you need to see this course!,5
94640,it is interesting but diffucult for me.,5
59018,"Prof Andrew seems to be very passionate about Machine Learning. The way he teaches is simply awesome, beyond I can express in words. Quizzes and assignments are challenging. Course offers a good blend of theory and hands on. overall I am really enjoying attending this course and encourage everyone to make best use of it !",5
61489,Thank you for a wonderful learning opportunity. Thoroughly enjoyed the ric,5
95820,"Really advanced thinking in strategy, excellent work by Darden Business School. Particular appreciation for Prof. Jared D. Harris and Mike Lenox for their competency in the subject matter.",5
35338,Great course to create awareness.,5
97725,"I really like the professor, i like the course and i like how he presents it - one of the best online courses i've joined so far! Thank you very much!",5
20112,Very convenient and excellent review material.,5
46304,"ThatÂ´s a wonderful course. It is also an unforgetable experience for everyone who wants to leave the ""autopilot"" of your own sort of learning and really have a brilliant opportunity of learning from a dynamic and powerful dimension which can really brings good significant results!",5
30485,Very simple and helpful. Just the perfect mix for me.,4
46388,"I do like this course very much! It tells me more about how I can learn more efficient, based on the scientific research results. The references of this course are really very helpful.",5
72214,Can't recommend this enough. Professor Covach gives you everything you need as quickly as he can without making it drudgery at all. It made me delve deeper into The Beatles' music and especially into years of their music that I didn't fully appreciate before. Now I can't get Beatles songs out of my head on a daily basis and I have some extra insight that only enhances my appreciation of their incredible music even more.,5
79566,Some great ideas and concepts that everyone involved in music should know about.,5
15768,"This had been my favorite one, incredibly practical and useful, I feel that I can understand better how to construct my story in a believable way.",5
44478,It really surprised me,5
8438,Very very introductory course.,4
16719,"Pros: The course content covers a lot of relevant topics on Database Management. Things like Basic SQL queries, Database Normalization, Conceptual and Logical databases, and making ER diagrams are covered in the course.Cons: Prof Mannino is a bit robotic in his reading out of long sentences and the constant pace of talking. There is tons of repetition of sentences and words mere seconds after they were just spoken. The lectures seem to be a collection of bullet points.The assignments and the peer review structure is really a low point. There's no specific grading rubric - so points allocation is random and based on your peer's assessment. I had many instances where my right answers were marked as wrong. There is nothing you can do to correct it. Moreover, the questions are iterative and thus the same apparent error carries on and you get multiple wrong scores.Assignments need to be submitted in documents. Separate documents for each question !! At times, even a one-line answer needs to be in a separate document. Pictures of database diagrams need to be pasted in said documents. It was a bit frustrating to take screenshots all the time. Especially when you make a small correction, and have to take screenshots AGAIN, then paste it AGAIN, and upload AGAIN !!Summary: Take the course for it's content, and use the assignments as good practice. Don't take the grading seriously. Also, focus on the content rather than the delivery by the professor, and you will still be able to get some value out of the course (and the specialization by extension)",3
55175,very nice course which explains the basic theoretical concepts and implementation ideas,4
97125,"The course is excellentHowever, I wish that the course is longer; since many things that lecturer teach is so valuable",5
91654,A very useful course,5
89716,"Excellent, comprehensive, thoughtful, informative. I am extremely impressed by the content and the resources provided. I would like it to be offered again.Thank you so much.",5
37195,the assignments was amazing,5
16443,Thank you very much for anyone that make this course very interactive and fun. Special thank's for Prof. Dan Boneh as Instructor in this course.,5
25176,A lot of content...great concepts I hope we review a lot of this things in course 3,4
59912,"Great course. Gives intuition, mathematical background, and hands-on experience with different machine learning approaches.Not easy, but worth every minute.",5
2015,Excellent foundation course; from understanding data in businesses to the fundamentals of the role functions that support these metrics. A+++++,5
7593,This course should be mandatory,5
22307,"This course is very interesting, Have a basic aproach on accounting but develop the key drivers of financial accounting",5
58122,I very appreciate for this class.I learned a lot. Thank you!,5
42425,Its good information but not quite what I was looking for in terms of actionable steps that I could take to engage with stakeholders from different countries!,3
21487,Great course with great teachers!,5
90568,"Overall a good course for self-study. The assignments in particular are excellent for data cleaning, analysis and interpretation. The quizzes are very basic though and appear to be there only to check if the student has gone through the lectures. The knowledge needed to answer the quizzes and achieve the desired results in the assignments are vastly different and should be addressed.The case studies at the end are insightful and more use could be made of them in a more advanced course. There is a lot of repetition of concepts throughout the course and this can become distracting. THe format for the lecture videos varies throughout and this inconsistency (along with extreme audio volume changes) also becomes distracting.Other than that, excellent for driving the need for reproducible research (RR) home, presenting and explaining some tools available to achieve RR and ways of publishing results/reports from these studies.",3
61994,Great course!I particularly appreciated that the emphasis was not on what happened and dates as much as on explaining the why and discussing the circumstances leading to it.,5
11682,good course. I hope it can contain more contents.,4
52507,The course gives a great overview of the events and interconnections of the Global Financial Crisis. The best way to gain basic knowledge.,5
14086,"This module is just enough material for 1 or 2 lectures with ""How to get started"" notes..",2
89109,Fantastic. Thank you. Funny tennis ball story.,5
30541,"Focused too much on commas. Could have incorporated other grammar elements as well. Nevertheless, a very good, easy-to-follow course.",4
83863,an excellent couse now I am ready to take data science with python!,5
28067,Very good course for new learners and of course for old students. I personally recommend it to those who want to learn graphic designing.,5
98871,for begginer is very easy and explicit.,5
20724,"Great for beginners in Epidemiology! Not too intense, but covers topics from epidemiological studies, risks and ratios, calculation of CI and p-values. Very informative and easy to follow!",5
14424,Very. Very. Very Easy.,3
90848,"I think this course does not a good job of explaining the mathematics very well. The supplementary material is very good in that regard, compared to the lectures. However, there are too few to make up for it. I would need a few example calculations of similar problems to what we are expected to solve in the exercises.As a result, my learning success is not very satisfactory.",2
101909,Very impressive introduction to the importance and impact of Social in our lives and in our choices. Mandatory to those who aspire to do any kind of marketing at this level.,5
50351,great course presented by great people,5
56454,"Thank you Prof. Ng and Mentors that your effort to educate - well designed course, teaching, quizzes and exercises to help us understand essence of ML. I am not a computer scientist graduate student / graduate but I am interested in data. This course will start my new direction of research and work. Good luck to all of you who encounter this course!",5
503,Wow! It was such an inspiring journey!,5
46174,"I have always struggled with procrastinating MOOCs, and finally, I may say that Learning How to Learn was the cure.This is the first MOOC that I have completed, looking forward to finish others.",5
1746,Good for knowing the basis of business analysts!,5
32715,"This course tries to cover the many aspects around the games industry. But the coverage in each of the subject is not deep enough to be useful. For example, the instructor talks about project management, public speaking, how to write a resume etc. The instructor starts by talking about why they are useful, and then followed by one to two 10-15 minutes long video lectures. Each of these could worth a full Coursera course and I am sure the other courses have better coverage than in this course.The quiz questions are not well thought and do not stimulate thinking at all. Some of the ""correct"" answers are personal opinions but you have to choose them in order to pass the quiz.The third peer grading assessment asks students to post a video either to pitch himself/herself or to pitch the game the student makes. However, the specialization up to this point does not equip student with the skills beyond the basics. Unless you are already in the industry, I do not think anyone can make anything impressive to be worth pitching in front of the audience.",2
5992,"This course does more then just teaching algorithms. It gives you insights and ideas that you can later use to build new algorithms. Personally, I think this is crucial, cause it helps you to build unique skill - reasoning about unknown problems.",5
13365,"Excellent, relevant, and updated content and guidance through videos and assignments. If you work hard and use material from previous courses in the specialization you can start to feel how you are getting somewhere. With the technology we learned in this course I feel I can now provide usable products that provide interactivity and promote better understanding of complex data sets.",5
74012,Informative course for understanding basics of python,5
30648,This course was really helpful to overview how to make sentences well.,5
24870,Found material interesting and informative,5
75991,"I have tried to take a few of the free online courses in Python and none compare to the teaching methods of this course. It moves so eloquently that anyone can learn Python through this course, even me. It does not jump to long confusing lines of code or randomly introduce functions/features not discussed. Rather, it sticks to small lines of code to get the point across until you are comfortable with it. the tools achieved in this course are valuable for anyone in any field needed to analyze and/or manipulate data. I have recommended this course to friends and family attempting to learn. Thank you so much Dr. Severance!Note - If you are already familiar with Python this course would not be worth while; it is a beginner course.",5
105716,"a horrible perishing, SD MUST BE ACHIEVED! The knowledge gained out of this course is by far beyond ""a mere awareness on SD"". The course ought to be part of a curricula and further enriched to yield a degree, thus opening up more perspectives for life and career development. BIEN JOUE, PROFESSOR!",5
38406,Great course. Greetings from Colombia. With this course I've found the best lessons about Rock Music. Thanks,5
2528,Could've learnt this on youtube - really not very good. Dr. Egger's courses are rigorous and full of math. This is just a bunch of pretty pictures. Shouldn't be included in this specialization.,1
12431,"Poorly designed, no help whatsoever from the staff, Forum is totally worthless. Worst course I ever had on Coursera.",1
37804,"This is great course for beginners. All lessons built with a lot of practice, and thanks to David Rossiter everything clear and easy to understand. Thanks a lot Coursera team for this opportunity. You do a great job.",5
85485,"I did all four courses - the whole specialization. Each course in itself was aright and I learned new things. However, the course certificate is meaningless. It neither states the content nor the effort (for example the hours). Instead, it even says ""non-credit course"". This is despite the fact that the course equates ""35 PDU's"" and ""counts towards the UCI Project Management Certificate Programm""; as it was described in the FAQ. I feel betrayed. How can I apply with such a meaningless peace of paper anywhere?",1
11644,I am a C programmer with little knowledge of C++.This course really helped me to correlate both languages.,5
91079,"there is too much to learn about. Thank you for this course , i have a lot to help my country",5
24564,Thank you Very much. Excelente course to Learn how to manage Data Analytics.,5
73748,Rudimentary introduction of programming. Beginners would find this course very helpful in understanding Python,4
52962,"I am in the PE industry, and this course is teaching me many aspects of the PE industry I was never exposed to. I believe anyone can learn a lot from this course. Thank you!",5
65261,Very good introduction to RoR,5
1321,it's the best.,5
13983,"Excellent instruction, step by step coverage of topic in easy to understand terms. Support study material is very good and useful for quick reference.",5
37628,Awesome! Amazing! These online courses ARE the Future!,5
39341,great course for getting in the social media influencers,5
55178,"Challenging, interesting and overall a great experience. Totally worth it even if you do not have a big background on Linear Algebra or basic Calculus.",5
90763,Very well designed course. Enough material is covered and the exercises are very well designed and meaningful. It's a rewarding experience. It worths every minute you spend on it.,5
15324,"I'd pick 3.7 or so, really. The applied nature of the course is nice if you have a project in mind and to see the programming you learn in action. Without it, it might not be worth it because you could learn a lot of the SAS programming for free from SAS itself using their beginning programming coursework offered online (in fact potential students may consider taking the SAS programming essentials course before taking this because you learn a lot about the SAS coding framework that comes in handy for this class).",4
21831,"It is a very good course, but it does not follow the same level of proposed work as in the previous course (R Programming).",4
13647,"A very good course on Plot by Brandon Skyhorse. Would have loved to go in more details into scene construction and structure. That is why gave it 4 stars, else it was a clear cut 5 star",4
59625,"This course was well organized, although it was (for me) often a bit lacking in deep mathematical detail.",4
94249,"Lectures were not very detailed.Quizzes were good and challenging, but too many times the results didn't match the answers even when the random seed was set rightFinal project should have been more challenging with more models to build and compare",4
102217,"If you are a beginner and want to learn SEO, this is the place to start. Great course!",5
33285,"Just finished the final quiz! Feeling so great!I really love this course cause I've learned a lot about HTML. Also, the Instructor put a lot of emphasis on accessibility, which I think is really important.One thing a little bit frustrating, though, the codes in the quizzes look like mess when viewed on my phone and it really gave me a lot of trouble. Perhaps this courser would offer better support for mobile phones?",5
89049,"amazing course,professional but funny .",5
85577,GREAT COURSE.,5
55222,Great course with all necessary concepts explained very well.,5
94035,Great course for people managers. Does not walk away thinking this is for HR only.Onboarding part is particularly awesome.,4
95790,I could not understand instructor. Using subtitles didn't help either as many words came up unintelligible.,1
37323,A good introduction to basic web-building.,5
13748,The instructor has done a good job with the structure and assignments for this course. He explains the course and the assignments very well. I enjoyed the course.,4
97914,"This as been one of the most rewarding MOOCs I have taken, and I can't recommend it enough . â€ŽProfessor Jeanne Liedtka totally demystified the design thinking process, and tools, and made it very accessible. Thank you Coursera, thank you â€ŽProfessor Liedtka.",5
70484,"Very informative, fantastically organized ....though video quality(even high) is a bit disappointing :( but is is so enjoyable!!!!!! Enjoying it greatly :D :D",5
36572,Great University . Great course,5
47841,"Thank you instructors for this wonderful course. In my opinion, this course is a must and a first for everyone and I will suggest it to my friends for sure!",5
87424,very good and clear sessons,5
841,"From this 1.5 month course, I learned far more than I did from the 4-year on-campus studying. Of course, the level of the universities in my country is not nearly as that of the US; nevertheless, in the single combat ""Adv.Writing course against a ""Bachelor's degree"", the latter sustains a crushing defeat!",5
87883,Confusing. No help. Poorly presented.,1
95235,"Really good course with challenging assignments. However, the grader has some issues, for every assignment I had to spend more time trying to figure out how to make the grader accept my answers than actually solving the problems.",4
18782,Very Good and Knowledgeable course. Thanks for this course IBM and Coursera.,5
2649,Good videos well presented. Good intro into data viz and Tableau,4
23037,"Very informative, will be of much use to individuals looking to start a healthy lifestyle.",5
97091,Good info but kind of dry,2
82501,"Not really introductory to people with very little background or familiarity with the field, but the notes are very good.",4
54207,A Very nice Introduction,5
72319,"Just the assignments were lengthy & took a lot of time, its should only be MCQ.",4
51836,Love the way Dr. Shane is representing different approaches with appropriate dress code & dialogues from previous eras.. I have learned all these methods before in my TESOL course of final year Literature studies. Its like revising all the knowledge that I had learned 6 months back in 2015. (Y),5
24470,"Great course, challenging and very interesting!",5
64177,"Very informative course, but it would be better with more multimedia materials to make the history more interesting.",4
23588,Short and very informative. Such a practical way to a sustainable healthy lifestyle,5
28510,It was a join taking this course.Thanks Coursera and Prof. Raj for this opportunity!,5
15086,Great course! Explains the details of what is in the content of the rest of the certificate while not being too detailed. Showed which classes will be related to the content of each part of the introduction. Did a great job of setting up all required tools for the the R programming course (which I am currently taking).,5
91557,It's brief but it could help you for reviewing some concepts.,4
85439,The best of the courses in the specialization in my opinion.,5
31801,"This was a great overview to teaching English. It suggested a few teaching techniques and showed how being flexible in your teaching style can help. Overall, great introduction. I can't wait to see the next class in this Tea",5
83747,"The course is interesting and easy to follow, I would highly recommend it.",5
31666,"It was really interesting and simple to follow, and full of a rich content. It is highly recommended.",5
100795,Wonderful course. Learnt a lot. Covered every aspect of cheap environment friendly energy option in this new technology of organic solar cell.,5
49800,Was a good introduction to IoT,4
1422,"great course, easy to understand!",5
75000,It is a real fun coarse. Great workshop for the beginners.,5
95609,"Outstanding Course!!!Everybody must take it, from dialy to weekly and weekly to monthly yo get the things done by following simple and strigthforward activities.",5
65496,"An absolutely complete course that teaches about Luxury companies, but mainly about Fashion. There are 2 great teachers that gives contents, but also makes sudents think about future and trends. Cases and interviews are also great !! I got very impressed about quality of Albini Group. Its clearer for me definition luxury vs fashion, business models, differences, challenges and opportunities in Fashion companies. Thank you Bocconi !",5
46778,It's a great course.,5
74848,It is too basic. Boring if you have ever programmed before. I would enclose the full content of this course into a week as part of the second course.,2
77624,Fun way to learn about programming and Python!!!,5
79365,"Good course for beginners. I've picked up the nuances of branding via reading materials outside of this course, through my professional network, etc. and hence I was expecting more from the course.Also, I would like to mention that the quality of video lectures can significantly improve as some videos that were shot in an external location had too much noise and it was a distraction to focus on the lecture.",3
97268,Its a great course.....,5
4557,Really Help me :),5
95853,Great course with lots of input. Proper learning and dedication to the work.,5
117,Thank you so much!,5
99105,This course is excellent with a lot of real time data analysis and excellent presentation. I am very excited and am looking forward to finish this course successfully.,5
85958,"Great course, especially for people non trained on Project Management (PMI). Excellent teaching and concepts, easy comprehension, you'll learn a lot of concepts taking this course.",5
83066,Great,5
101891,This was a great introduction course. I have been researching social media for quite some time and most of the information learned was new to me.,5
64208,"Really interesting course, as usual.",5
72630,The best,5
72705,"An excellent and quite extensive foray into regression analyses from single-variable linear regression to nearest-neighbor and kernel regression techniques, including how to use gradient vs. coordinate descent for optimization and proper L1 and L2 regularization methods. The lecture slides have some questionable pedagogical and aesthetic qualities, and they could use some more polish from someone who specializes in teaching presentation methods, but the meat of the course comes from its quizzes and programming assignments, which are well split between practical use (via Graphlab Create and SFrame) and a nuts-and-bolts assignment that have you implement these methods from scratch. An extremely valuable course for someone who wants to use these for a data science application but also wants to understand the mathematics and statistics behind them to an appreciable degree.",4
98026,"I really liked this course because it analyzes with balance the data, concepts and instruments of the great problems and challenges of global sustainability. The modular structure with videos, texts, readings, tests, collective tasks is clear, enjoyable and helps to study and re-study the contents. I have worked for several years as a consultant in corporate social responsibility and I manage a multimedia producer expert in the pedagogical design of courses and materials in environmental management. Through the course he learned a more precise reflection on sustainability issues and will soon start a postgraduate university course in Chile on Sustainability Management. This course helped me to make this decision.A final suggestion for the applications of this course is to update the information in the topics for appreciate better the trends . Thank you very much.",5
51578,Great course. Recommendable for many students!,5
8318,"Interesting, very complete and really good explained, very participative, I'm really happy to had the opportunity to learn with this course and amazing professionals",5
102134,Great course.The instructor have done a wonderful job !,5
91819,This course is amazing,5
33085,"Colleen is everything that's right with the world, I can't say enough good things.",5
52152,Amazing tutors and applicable content. One of the best courses ever! Thank you very much.,5
73009,This course is very informative and interesting! I will definitely recommend it to my friends.,5
101557,The course requires you to engage in focussed writing and develops your understanding of the technical requirements of scripts. I was lucky to get some really helpful comments from peers that resulted in revisions to my work that I think are a real improvement!,5
52060,Very useful information presented well by a knowledgeable professor who keeps you interested in the course. Thank you,5
51742,It was wonderful learning how approaches we use in class came about and knowing where the techniques we use in class originated,5
24929,Maybe som of the material i section 4 shoul have been given earlier?,4
39209,I love his accent,5
83182,"Good learning materials, however the assignments are designed for compute science students rather than professional software developers as the most important part of the assignments is not parallel code, but it is algorithms. Yes, there is parallel code in the code of the assignments, but it is mostly written and your task is to implement the algorithm using this existing parallel code, while in my opinion it should be the other way around - you should implement parallel code and algorithms code should be already provided for you.",3
26626,Excellent course! Very well structured and explained,5
64349,"Assignments were a little too easy, considering that students are expected to have taken the first two courses in the specialization. Otherwise, great course!",4
27102,Great course! Very well organized. Lots of useful information. Gives you a peek at real world application.,5
99223,"Positive: Very interesting and informative lectures and subject matter.Negative: Fellow ""students"" who have no knowledge of the subject (other than what they themselves are learning) are required to submit case studies for ""peer review"" by other students who have no more knowledge of the subject than they do. These case studies are heavily weighted and if the person is reviewed negatively (for whatever reason), they must resubmit it never knowing why they were given low scores or what the correct answer should have been. No instructor assistance is given. Huge turn-off for me and many of my fellow students. I want to withdraw (drop) this class and take another with more clearly drawn parameters.",1
45127,Exceptional course for any moment in your life! Great explanations and even better techniques! Thank you for sharing!,5
48818,Great course.Good content with solid delivery by instructor. I will recommend this course to my colleagues.,5
72198,Really enjoyed learning about The Beatles,4
42058,I thoroughly enjoyed this course. Karl Gude is a great instructor with clear and to the point lessons. Definitely recommend.,5
22942,Excellent. Very good explained.,5
68011,Awesome - it is a great introduction to ML!,5
64640,This course gives you a very broad view of world History on a Global scale. It is very well taught. Professor Zelikow teaches history in a very engaging and understandable way.,5
99623,The course is fine but very short videos and lack deeply explanations.,3
11727,It's really good opportunity to learn more about the environment inside the work and how to deal with the problems in a professional way,4
43098,Thank you so much...,5
5659,Excellent course with engaging activities. Highly recommended.,5
75021,Great course that is taught clearly and concisely for beginners to understand Python fundamentals.,5
103186,"excellent class to begin,",5
17079,I think this module should have included a bit more stories just like the first module of this specialization to make it more compelling and engaging.,4
77779,"Great introduction to Python! I enjoy learning from Chuck, some of his remarks definitely made me chuckle...haha. I'm very excited to learn more!",5
102512,"The course is extremely rich and sophisticated. I had taken it sometime back but after attending the 10 day Vipassana, I came back to take it again and it made much better sense. Prof. Wright is superlative in knowledge, neutrality of view, and of course humour. However one thing I'd recommend is that it becomes quite a challenge to follow the course after a while given (of course) the subject in hand as well as, importantly, the delivery style. I wish it had visual/ pictoral supplements or some other ideas implemented to make it penetrate better!",4
97794,"I enjoyed this course, it was challenging and well thought out. I am confident that I will be able to apply the concepts learned to my work. Kudos!",5
31470,Great course!,5
102148,Its a great start point with great emphasis on introductions to whats to come!,4
69716,Really comfortable with the beginners like me,5
5053,Fantastic course. Best in the world,5
38810,"The course work was clear and well organized. Sometimes I did not understand the Edna, the teacher which is fine however sometimes the corresponding transcript indicated that what I heard was correct and that the words she said did not make sense grammatically. Nothing to get hung up on as I received the idea, which is the point.",4
17582,Great course guys! Thank you!,5
36430,Very inspiring and helpful class. I'm glad to have this class offered by coursera and given by Professor Shiller. Thank you.,5
61711,"Prof. Roth has covered a great many schools of philosophical thought...which, in turn, as driven me to look up more information out of curiosity. He takes an often-difficult course of study, and makes it not only easier, but makes it enjoyable.",4
68964,Love the practical application and the high level over view of the varius machine learning techniques. I would say this is an excellent course for introduction to Machine Learning.,5
9708,"This course is amazing! I used it to study Calculus, all the videos are self-explanatory and the excersizes are a fun way of checking what one has learnt. One should have a working understanding of algebra though.",5
67879,This is the best online course I ever had.,5
101491,"Excellent course, very well organized and very detailed. Would recommend highly.",5
96024,I love this course! This is the best specialization I've taken so far.,5
79493,Very clear explanation.A simple approach that helps to understand most of the concepts reviewed.Thanks.,4
51971,"Very informative course. It helped me to get a systematic view on SLE theories. Yet I wish the course was a bit longer and less dense, for the lack of a better word. Too much information was squeezed into very short modules.",4
42674,Must learn course!,5
60159,The course is explicit and easy to understand.And the programming assignment is great,5
15400,"I thoroughly enjoyed this course! The videos were very engaging and interesting, and the instructors did a great job of explaining all kinds of different scenarios involving copyright and how to evaluate the potential use of copyrighted materials. I would highly recommend this course to anyone that might be interested in it!",5
99328,Awesome Course helped me a lot with basics of Angular JS,5
14434,Excellent course that helps you set the foundation for the data science domain.,5
101519,"I think this was a very good course. Level of instruction and pace were appropriate for someone with 2 hours/week to spend and who wanted to improve their knowledge of these topics. Its probably more useful for someone with some previous experience, limited time and some problems they want to solve, rather than a student. It had a good balance between a lot of breadth for time invested. If you approach this as a high-level overview that will help you efficiently focus your own search for knowledge it's extremely well done; I thought knowledge communicated for the amount of time spent was quite high.",5
66390,Very Useful and Well Taught Course!,5
79568,ver good course!!,5
43534,Brilliant course ... one of the best (if not the best) on-line courses I have done. Very well presented and extremely interesting from beginning to end.,5
102397,"Very useful introduction to the topic! This is a course accessible for all, but at the same time it is very rich in the information supplied.",5
64236,All courses in this series are organized and taught in an extremely efficient manner. I have learned so much out of them and they have helped me with my current job and my next job search!,5
10284,Wonderfully designed course. Everyone should take this course for a good addition to knowledge whether one is a marketer or not.,5
98127,"Too much theories ,I hope the professor add more programming assignment.",3
4608,Mr. Cockell is the best. His teachings is so good and it can be seen that he is so passionate about the Astrobiology and he is very engaging. It is like story telling. The concepts are so clearly given and the assessments do question your knowledge.,5
106525,Great course!! very good!,5
69151,"A great course for beginners. Unlock the power of machine learning in a quite non - mathematical way. But even for people who are familiar with machine learning, you can learn some good pratical programming toolbox to help you prototyping or develop your machine learning application.",5
103613,Thanks for this intro!,5
22086,Giving inputs to the Universe.,5
20732,"Nice course, highly effective for other background. I suggest to improve the course content of week 4 & 5 which may be expanded with some other topics.",4
88858,"Good course. It covers various disciplines in philosophy (e.g. of science, of mind, ethics), with interesting presentation and discussion topics. However it doesn't feel very systematic. It feels more like a series of videos about philosophy than a holistic course at philosophy.",4
10490,"I got understanding about the big data, cloud and CDN. It really help to go further studies in Big data.",3
58114,"Awesome introduction to ML, highly recommended.",5
56837,Brilliant!!,5
38732,Loved it,5
18619,Awesome course for any beginners for web programming,5
92027,This is a great course for anyone interested in learning how to use Python to gather data from the web. Dr. Chuck is a fantastic teacher!,5
76456,awesome course,5
17808,"1.Concise and well structured.2. Allows me to think about the core and the essentials.3. Creates the basics on which I can learn further, deep dive and build expertise.",4
38071,really nice course as an introduction to css and javascript,5
77582,"Perfect for beginners, clear and fun lecturing, very focused assignments.One of the best lectureres I have ever had.Highly recommanded.",5
10241,It was very exciting course,5
68691,The top-down approach of this course is the best way to understand concepts and view solutions for real-world applications. This way I can go deeper after understanding why I am doing this.,5
20675,"Great course! The course covers fundamental concepts and terms used within the field of epidemiology. It also strengthens the knowledge, understanding and design of the different types of studies that may be useful for scientists in basic science.",5
68317,Perfect intro course! Thanks a lot!,5
35752,Very good course!,5
73299,"Excellent course. Well structured, with detailed lectures and course materials.",5
85822,great course,5
97128,Great course for someone who does not know anything or very little about the financial markets.,5
64832,"Great teacher, great course which teaches strategies that can be applied in everyday life.I would love to see a follow-up couse exploring the concepts in more depth and teaching new strategies.",5
99454,Great course for me.Now I use Angular in my current work project.Thanks!,5
68838,"Great overview of different machine learning techniques. You don't learn much about implementing the individual techniques in this class, but you get a broad overview of many different techniques, which is the point of this class.",5
86129,I gained valuable knowledge and insight during this course. In turn I look forward to sharing these learnt skills with others.,5
91852,Very useful and well organized! Thanks so much!!,5
99306,This is an absolutely fantastic course. Very enjoyable and engaging.,5
72569,"This course was super exciting! The explanation was very intuitive, using nice visualizations. The programming assignments was really practical. It would be great for machine learning newbees to learn regression.",5
102192,Really To the point and easy to understand. Very good teaching faculty.,4
58139,Good but sometimes pretty fast.,4
84351,"Simple, Fast way you experience python",4
39032,"Before this course, I studied several other courses on JS. I say unequivocally, this is the best course!!",5
34518,Great experience with a fun learning environment.,5
19682,very good course for all managers,5
39542,"Dr. Chuck is always a pleasure to listen to. Also, it's amazing that he actually got to experience all those monumental milestones in his life, by being in the right place at the right age.",5
74680,"Prof Severance is great! I enjoyed his teaching and the course is really comprehensive, I have close to zero background in programming and the course really guided me through and gave me an idea of it. I would love to take further courses to learn more about Python.",5
